Pid      Process              Base       InLoad InInit InMem MappedPath
    3444 iexplore.exe         0x6fc40000 True   True   True  \Windows\System32\msls31.dll
    3444 iexplore.exe         0x00480000 False  False  False \Windows\System32\en-US\setupapi.dll.mui
    3444 iexplore.exe         0x6f500000 True   True   True  \Windows\System32\pngfilt.dll
    3444 iexplore.exe         0x75120000 True   True   True  \Windows\System32\devobj.dll
    3444 iexplore.exe         0x02d40000 False  False  False \Windows\System32\msxml3r.dll
    3444 iexplore.exe         0x74f70000 True   True   True  \Windows\System32\apphelp.dll
    3444 iexplore.exe         0x70580000 True   True   True  \Windows\System32\pnrpnsp.dll
    3444 iexplore.exe         0x01b90000 False  False  False \Windows\System32\en-US\urlmon.dll.mui
    3444 iexplore.exe         0x6f1a0000 True   True   True  \Windows\System32\dciman32.dll
    3444 iexplore.exe         0x73dc0000 True   True   True  \Windows\System32\uxtheme.dll
    3444 iexplore.exe         0x733d0000 True   True   True  \Windows\System32\atl.dll
    3444 iexplore.exe         0x6b9e0000 True   True   True  \Windows\System32\jscript.dll
    3444 iexplore.exe         0x74550000 True   True   True  \Windows\System32\dhcpcsvc.dll
    3444 iexplore.exe         0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
    3444 iexplore.exe         0x75070000 True   True   True  \Windows\System32\profapi.dll
    3444 iexplore.exe         0x74c90000 True   True   True  \Windows\System32\wevtapi.dll
    3444 iexplore.exe         0x732a0000 True   True   True  \Windows\System32\msacm32.drv
    3444 iexplore.exe         0x738b0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    3444 iexplore.exe         0x6d4d0000 True   True   True  \Windows\System32\msxml3.dll
    3444 iexplore.exe         0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    3444 iexplore.exe         0x74aa0000 True   True   True  \Windows\System32\wship6.dll
    3444 iexplore.exe         0x76da0000 True   True   True  \Windows\System32\imm32.dll
    3444 iexplore.exe         0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    3444 iexplore.exe         0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    3444 iexplore.exe         0x02620000 False  False  False \Windows\System32\en-US\mshtml.dll.mui
    3444 iexplore.exe         0x73780000 True   True   True  \Windows\System32\netapi32.dll
    3444 iexplore.exe         0x739b0000 True   True   True  \Windows\System32\avrt.dll
    3444 iexplore.exe         0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    3444 iexplore.exe         0x02760000 False  False  False \Windows\System32\en-US\MMDevAPI.dll.mui
    3444 iexplore.exe         0x73420000 True   True   True  \Windows\System32\ksuser.dll
    3444 iexplore.exe         0x76a30000 True   True   True  \Windows\System32\usp10.dll
    3444 iexplore.exe         0x74650000 True   True   True  \Windows\System32\version.dll
    3444 iexplore.exe         0x73270000 True   True   True  \Windows\System32\midimap.dll
    3444 iexplore.exe         0x734a0000 True   True   True  \Windows\System32\nlaapi.dll
    3444 iexplore.exe         0x74ab0000 True   True   True  \Windows\System32\mswsock.dll
    3444 iexplore.exe         0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    3444 iexplore.exe         0x746d0000 True   True   True  \Windows\System32\userenv.dll
    3444 iexplore.exe         0x732f0000 True   True   True  \Windows\System32\slc.dll
    3444 iexplore.exe         0x70900000 True   True   True  \Windows\System32\rasadhlp.dll
    3444 iexplore.exe         0x6b520000 True   True   True  \Windows\System32\ddraw.dll
    3444 iexplore.exe         0x76140000 True   True   True  \Windows\System32\iertutil.dll
    3444 iexplore.exe         0x6d750000 True   True   True  \Program Files\Internet Explorer\ieproxy.dll
    3444 iexplore.exe         0x6fd60000 True   True   True  \Windows\System32\EhStorShell.dll
    3444 iexplore.exe         0x75370000 True   True   True  \Windows\System32\msctf.dll
    3444 iexplore.exe         0x705a0000 True   True   True  \Windows\System32\NapiNSP.dll
    3444 iexplore.exe         0x6c3f0000 True   True   True  \Program Files\Internet Explorer\IEShims.dll
    3444 iexplore.exe         0x73770000 True   True   True  \Windows\System32\netutils.dll
    3444 iexplore.exe         0x73620000 True   True   True  \Windows\System32\rtutils.dll
    3444 iexplore.exe         0x02c30000 False  False  False \Windows\System32\en-US\propsys.dll.mui
    3444 iexplore.exe         0x73240000 True   True   True  \Windows\System32\mlang.dll
    3444 iexplore.exe         0x76470000 True   True   True  \Windows\System32\kernel32.dll
    3444 iexplore.exe         0x72090000 True   True   True  \Windows\System32\rasman.dll
    3444 iexplore.exe         0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    3444 iexplore.exe         0x706a0000 True   True   True  \Windows\System32\msimg32.dll
    3444 iexplore.exe         0x74900000 True   True   True  \Windows\System32\schannel.dll
    3444 iexplore.exe         0x754f0000 True   True   True  \Windows\System32\shell32.dll
    3444 iexplore.exe         0x02b00000 False  False  False \Windows\System32\en-US\ieframe.dll.mui
    3348 audiodg.exe          0x73ac0000 True   True   True  \Windows\System32\MMDevAPI.dll
    3348 audiodg.exe          0x00560000 True   False  True  \Windows\System32\audiodg.exe
    3348 audiodg.exe          0x77070000 True   True   True  \Windows\System32\Wldap32.dll
    3348 audiodg.exe          0x76340000 True   True   True  \Windows\System32\sechost.dll
    3348 audiodg.exe          0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    3348 audiodg.exe          0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    3348 audiodg.exe          0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
    3348 audiodg.exe          0x001b0000 False  False  False \Windows\System32\en-US\audiodg.exe.mui
    3348 audiodg.exe          0x739b0000 True   True   True  \Windows\System32\avrt.dll
    3348 audiodg.exe          0x76a30000 True   True   True  \Windows\System32\usp10.dll
    3348 audiodg.exe          0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
    3348 audiodg.exe          0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    3348 audiodg.exe          0x73420000 True   True   True  \Windows\System32\ksuser.dll
    3348 audiodg.exe          0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    3348 audiodg.exe          0x00550000 False  False  False \Windows\System32\en-US\setupapi.dll.mui
    3348 audiodg.exe          0x6b650000 True   True   True  \Windows\System32\WMALFXGFXDSP.dll
    3348 audiodg.exe          0x76460000 True   True   True  \Windows\System32\nsi.dll
    3348 audiodg.exe          0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    3348 audiodg.exe          0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    3348 audiodg.exe          0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    3348 audiodg.exe          0x732b0000 True   True   True  \Windows\System32\AudioSes.dll
    3348 audiodg.exe          0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    3348 audiodg.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    3348 audiodg.exe          0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    3348 audiodg.exe          0x77060000 True   True   True  \Windows\System32\lpk.dll
    3348 audiodg.exe          0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    3348 audiodg.exe          0x75120000 True   True   True  \Windows\System32\devobj.dll
    3348 audiodg.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
    3348 audiodg.exe          0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    3348 audiodg.exe          0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    3348 audiodg.exe          0x6b7b0000 True   True   True  \Windows\System32\AUDIOKSE.dll
    3348 audiodg.exe          0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    3348 audiodg.exe          0x75200000 True   True   True  \Windows\System32\crypt32.dll
    3348 audiodg.exe          0x73e00000 True   True   True  \Windows\System32\propsys.dll
    3348 audiodg.exe          0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
    3348 audiodg.exe          0x6b830000 True   True   True  \Windows\System32\AudioEng.dll
    3348 audiodg.exe          0x76470000 True   True   True  \Windows\System32\kernel32.dll
    3348 audiodg.exe          0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    3348 audiodg.exe          0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    3348 audiodg.exe          0x6b8b0000 True   True   True  \Windows\System32\mfplat.dll
    3348 audiodg.exe          0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    3348 audiodg.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    3348 audiodg.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    3912 svchost.exe          0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    3912 svchost.exe          0x000e0000 False  False  False \Windows\System32\en-US\svchost.exe.mui
    3912 svchost.exe          0x00120000 False  False  False \Windows\System32\en-US\vsstrace.dll.mui
    3912 svchost.exe          0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    3912 svchost.exe          0x69fc0000 True   True   True  \Windows\System32\swprv.dll
    3912 svchost.exe          0x715d0000 True   True   True  \Windows\System32\vssapi.dll
    3912 svchost.exe          0x70800000 True   True   True  \Windows\System32\virtdisk.dll
    3912 svchost.exe          0x76340000 True   True   True  \Windows\System32\sechost.dll
    3912 svchost.exe          0x76a30000 True   True   True  \Windows\System32\usp10.dll
    3912 svchost.exe          0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    3912 svchost.exe          0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    3912 svchost.exe          0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    3912 svchost.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    3912 svchost.exe          0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    3912 svchost.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    3912 svchost.exe          0x77060000 True   True   True  \Windows\System32\lpk.dll
    3912 svchost.exe          0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    3912 svchost.exe          0x70750000 True   True   True  \Windows\System32\fltLib.dll
    3912 svchost.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
    3912 svchost.exe          0x70790000 True   True   True  \Windows\System32\vss_ps.dll
    3912 svchost.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    3912 svchost.exe          0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    3912 svchost.exe          0x715c0000 True   True   True  \Windows\System32\vsstrace.dll
    3912 svchost.exe          0x733d0000 True   True   True  \Windows\System32\atl.dll
    3912 svchost.exe          0x76470000 True   True   True  \Windows\System32\kernel32.dll
    3912 svchost.exe          0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    3912 svchost.exe          0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    3912 svchost.exe          0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    3912 svchost.exe          0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    3912 svchost.exe          0x00510000 True   False  True  \Windows\System32\svchost.exe
    3376 msiexec.exe          0x6ca00000 True   True   True  \Windows\System32\msi.dll
    3376 msiexec.exe          0x000f0000 False  False  False \Windows\System32\en-US\msiexec.exe.mui
    3376 msiexec.exe          0x76340000 True   True   True  \Windows\System32\sechost.dll
    3376 msiexec.exe          0x71340000 True   True   True  \Windows\System32\webio.dll
    3376 msiexec.exe          0x6fdb0000 True   True   True  \Windows\System32\linkinfo.dll
    3376 msiexec.exe          0x72fe0000 True   True   True  \Windows\System32\dhcpcsvc6.dll
    3376 msiexec.exe          0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
    3376 msiexec.exe          0x74c00000 True   True   True  \Windows\System32\bcrypt.dll
    3376 msiexec.exe          0x73e00000 True   True   True  \Windows\System32\propsys.dll
    3376 msiexec.exe          0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    3376 msiexec.exe          0x00a50000 False  False  False \Windows\System32\en-US\winhttp.dll.mui
    3376 msiexec.exe          0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    3376 msiexec.exe          0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    3376 msiexec.exe          0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    3376 msiexec.exe          0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
    3376 msiexec.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    3376 msiexec.exe          0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    3376 msiexec.exe          0x77060000 True   True   True  \Windows\System32\lpk.dll
    3376 msiexec.exe          0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
    3376 msiexec.exe          0x73f20000 True   True   True  \Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
    3376 msiexec.exe          0x76750000 True   True   True  \Windows\System32\urlmon.dll
    3376 msiexec.exe          0x00160000 False  False  False \Windows\System32\en-US\setupapi.dll.mui
    3376 msiexec.exe          0x73770000 True   True   True  \Windows\System32\netutils.dll
    3376 msiexec.exe          0x71390000 True   True   True  \Windows\System32\winhttp.dll
    3376 msiexec.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    3376 msiexec.exe          0x715c0000 True   True   True  \Windows\System32\vsstrace.dll
    3376 msiexec.exe          0x75200000 True   True   True  \Windows\System32\crypt32.dll
    3376 msiexec.exe          0x00610000 False  False  False \Windows\System32\en-US\crypt32.dll.mui
    3376 msiexec.exe          0x73a20000 True   True   True  \Windows\System32\dwmapi.dll
    3376 msiexec.exe          0x75030000 True   True   True  \Windows\System32\winsta.dll
    3376 msiexec.exe          0x74870000 True   True   True  \Windows\System32\devrtl.dll
    3376 msiexec.exe          0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    3376 msiexec.exe          0x73f00000 True   True   True  \Windows\System32\samlib.dll
    3376 msiexec.exe          0x77070000 True   True   True  \Windows\System32\Wldap32.dll
    3376 msiexec.exe          0x76360000 True   True   True  \Windows\System32\wininet.dll
    3376 msiexec.exe          0x6c970000 True   True   True  \Windows\AppPatch\AcLayers.dll
    3376 msiexec.exe          0x6fba0000 True   True   True  \Windows\System32\ntshrui.dll
    3376 msiexec.exe          0x001b0000 False  False  False \Windows\System32\en-US\msimsg.dll.mui
    3376 msiexec.exe          0x6fda0000 True   True   True  \Windows\System32\cscapi.dll
    3376 msiexec.exe          0x74c20000 True   True   True  \Windows\System32\ncrypt.dll
    3376 msiexec.exe          0x76460000 True   True   True  \Windows\System32\nsi.dll
    3376 msiexec.exe          0x71ca0000 True   True   True  \Windows\System32\spp.dll
    3376 msiexec.exe          0x002b0000 False  False  False \Windows\System32\en-US\vsstrace.dll.mui
    3376 msiexec.exe          0x704e0000 True   True   True  \Windows\System32\cabinet.dll
    3376 msiexec.exe          0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    3376 msiexec.exe          0x74790000 True   True   True  \Windows\System32\credssp.dll
    3376 msiexec.exe          0x02da0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    3376 msiexec.exe          0x74fd0000 True   True   True  \Windows\System32\sxs.dll
    3376 msiexec.exe          0x705e0000 True   True   True  \Windows\System32\sfc.dll
    3376 msiexec.exe          0x73200000 True   True   True  \Windows\System32\SensApi.dll
    3376 msiexec.exe          0x731b0000 True   True   True  \Windows\System32\es.dll
    3376 msiexec.exe          0x6ce20000 True   True   True  \Windows\System32\cryptnet.dll
    3376 msiexec.exe          0x74660000 True   True   True  \Windows\System32\mpr.dll
    3376 msiexec.exe          0x70390000 True   True   True  \Windows\System32\winspool.drv
    3376 msiexec.exe          0x73280000 True   True   True  \Windows\System32\msacm32.dll
    3376 msiexec.exe          0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    3376 msiexec.exe          0x00300000 False  False  False \Windows\System32\msxml3r.dll
    3376 msiexec.exe          0x734b0000 True   True   True  \Windows\System32\winmm.dll
    3376 msiexec.exe          0x73300000 True   True   True  \Windows\System32\dsrole.dll
    3376 msiexec.exe          0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    3376 msiexec.exe          0x715d0000 True   True   True  \Windows\System32\vssapi.dll
    3376 msiexec.exe          0x73150000 False  False  False \Windows\System32\msimsg.dll
    3376 msiexec.exe          0x70790000 True   True   True  \Windows\System32\vss_ps.dll
    3376 msiexec.exe          0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    3376 msiexec.exe          0x00bc0000 True   False  True  \Windows\System32\msiexec.exe
    3376 msiexec.exe          0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
    3376 msiexec.exe          0x6cdf0000 True   True   True  \Windows\System32\RstrtMgr.dll
    3376 msiexec.exe          0x73dc0000 True   True   True  \Windows\System32\uxtheme.dll
    3376 msiexec.exe          0x74630000 True   True   True  \Windows\System32\IPHLPAPI.DLL
    3376 msiexec.exe          0x746b0000 True   True   True  \Windows\System32\gpapi.dll
    3376 msiexec.exe          0x75120000 True   True   True  \Windows\System32\devobj.dll
    3376 msiexec.exe          0x74f70000 True   True   True  \Windows\System32\apphelp.dll
    3376 msiexec.exe          0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    3376 msiexec.exe          0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    3376 msiexec.exe          0x733d0000 True   True   True  \Windows\System32\atl.dll
    3376 msiexec.exe          0x74650000 True   True   True  \Windows\System32\version.dll
    3376 msiexec.exe          0x75070000 True   True   True  \Windows\System32\profapi.dll
    3376 msiexec.exe          0x6d4d0000 True   True   True  \Windows\System32\msxml3.dll
    3376 msiexec.exe          0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    3376 msiexec.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    3376 msiexec.exe          0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    3376 msiexec.exe          0x74550000 True   True   True  \Windows\System32\dhcpcsvc.dll
    3376 msiexec.exe          0x73780000 True   True   True  \Windows\System32\netapi32.dll
    3376 msiexec.exe          0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    3376 msiexec.exe          0x705d0000 True   True   True  \Windows\System32\sfc_os.dll
    3376 msiexec.exe          0x72e10000 True   True   True  \Windows\System32\srclient.dll
    3376 msiexec.exe          0x73760000 True   True   True  \Windows\System32\wkscli.dll
    3376 msiexec.exe          0x76a30000 True   True   True  \Windows\System32\usp10.dll
    3376 msiexec.exe          0x6c750000 True   True   True  \Windows\AppPatch\AcGenral.dll
    3376 msiexec.exe          0x74ab0000 True   True   True  \Windows\System32\mswsock.dll
    3376 msiexec.exe          0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    3376 msiexec.exe          0x746d0000 True   True   True  \Windows\System32\userenv.dll
    3376 msiexec.exe          0x732f0000 True   True   True  \Windows\System32\slc.dll
    3376 msiexec.exe          0x70900000 True   True   True  \Windows\System32\rasadhlp.dll
    3376 msiexec.exe          0x76140000 True   True   True  \Windows\System32\iertutil.dll
    3376 msiexec.exe          0x73750000 True   True   True  \Windows\System32\samcli.dll
    3376 msiexec.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
    3376 msiexec.exe          0x747d0000 True   True   True  \Windows\System32\bcryptprimitives.dll
    3376 msiexec.exe          0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    3376 msiexec.exe          0x74620000 True   True   True  \Windows\System32\winnsi.dll
    3376 msiexec.exe          0x6eeb0000 True   True   True  \Windows\System32\sxsstore.dll
    3376 msiexec.exe          0x76470000 True   True   True  \Windows\System32\kernel32.dll
    3376 msiexec.exe          0x00a80000 False  False  False \Windows\System32\en-US\sxs.dll.mui
    3376 msiexec.exe          0x754f0000 True   True   True  \Windows\System32\shell32.dll
    3376 msiexec.exe          0x74970000 True   True   True  \Windows\System32\dnsapi.dll
    2568 TrustedInstall       0x71030000 True   True   True  \Windows\System32\wdscore.dll
    2568 TrustedInstall       0x00150000 False  False  False \Windows\servicing\en-US\TrustedInstaller.exe.mui
    2568 TrustedInstall       0x76340000 True   True   True  \Windows\System32\sechost.dll
    2568 TrustedInstall       0x6c640000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\DrUpdate.dll
    2568 TrustedInstall       0x747d0000 True   True   True  \Windows\System32\bcryptprimitives.dll
    2568 TrustedInstall       0x71ca0000 True   True   True  \Windows\System32\spp.dll
    2568 TrustedInstall       0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
    2568 TrustedInstall       0x6f9b0000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\wrpint.dll
    2568 TrustedInstall       0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
    2568 TrustedInstall       0x75120000 True   True   True  \Windows\System32\devobj.dll
    2568 TrustedInstall       0x715d0000 True   True   True  \Windows\System32\vssapi.dll
    2568 TrustedInstall       0x74c00000 True   True   True  \Windows\System32\bcrypt.dll
    2568 TrustedInstall       0x6de10000 True   True   True  \Windows\System32\dbghelp.dll
    2568 TrustedInstall       0x715c0000 True   True   True  \Windows\System32\vsstrace.dll
    2568 TrustedInstall       0x74c20000 True   True   True  \Windows\System32\ncrypt.dll
    2568 TrustedInstall       0x76a30000 True   True   True  \Windows\System32\usp10.dll
    2568 TrustedInstall       0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    2568 TrustedInstall       0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2568 TrustedInstall       0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    2568 TrustedInstall       0x6a0a0000 True   True   True  \Windows\System32\dpx.dll
    2568 TrustedInstall       0x69a10000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\wcp.dll
    2568 TrustedInstall       0x6eeb0000 True   True   True  \Windows\System32\sxsstore.dll
    2568 TrustedInstall       0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    2568 TrustedInstall       0x746d0000 True   True   True  \Windows\System32\userenv.dll
    2568 TrustedInstall       0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    2568 TrustedInstall       0x77060000 True   True   True  \Windows\System32\lpk.dll
    2568 TrustedInstall       0x002f0000 False  False  False \Windows\System32\en-US\setupapi.dll.mui
    2568 TrustedInstall       0x00310000 False  False  False \Windows\System32\en-US\crypt32.dll.mui
    2568 TrustedInstall       0x69d20000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\smiengine.dll
    2568 TrustedInstall       0x746b0000 True   True   True  \Windows\System32\gpapi.dll
    2568 TrustedInstall       0x72e10000 True   True   True  \Windows\System32\srclient.dll
    2568 TrustedInstall       0x75370000 True   True   True  \Windows\System32\msctf.dll
    2568 TrustedInstall       0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    2568 TrustedInstall       0x6cd80000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\smipi.dll
    2568 TrustedInstall       0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    2568 TrustedInstall       0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    2568 TrustedInstall       0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    2568 TrustedInstall       0x00bd0000 True   False  True  \Windows\servicing\TrustedInstaller.exe
    2568 TrustedInstall       0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    2568 TrustedInstall       0x75200000 True   True   True  \Windows\System32\crypt32.dll
    2568 TrustedInstall       0x74650000 True   True   True  \Windows\System32\version.dll
    2568 TrustedInstall       0x733d0000 True   True   True  \Windows\System32\atl.dll
    2568 TrustedInstall       0x75070000 True   True   True  \Windows\System32\profapi.dll
    2568 TrustedInstall       0x74660000 True   True   True  \Windows\System32\mpr.dll
    2568 TrustedInstall       0x71070000 True   True   True  \Windows\System32\sqmapi.dll
    2568 TrustedInstall       0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    2568 TrustedInstall       0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
    2568 TrustedInstall       0x74890000 True   True   True  \Windows\System32\rsaenh.dll
    2568 TrustedInstall       0x002a0000 False  False  False \Windows\servicing\CbsMsg.dll
    2568 TrustedInstall       0x72cd0000 True   True   True  \Windows\System32\ktmw32.dll
    2568 TrustedInstall       0x76470000 True   True   True  \Windows\System32\kernel32.dll
    2568 TrustedInstall       0x69ee0000 True   True   True  \Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.17514_none_0b66cb34258c936f\CbsCore.dll
    2568 TrustedInstall       0x76ad0000 True   True   True  \Windows\System32\user32.dll
    2568 TrustedInstall       0x750f0000 True   True   True  \Windows\System32\wintrust.dll
    2568 TrustedInstall       0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
    2568 TrustedInstall       0x76da0000 True   True   True  \Windows\System32\imm32.dll
    2956 cmd.exe              0x75320000 True   True   True  \Windows\System32\KernelBase.dll
    2956 cmd.exe              0x003e0000 False  False  False \Windows\System32\en-US\cmd.exe.mui
    2956 cmd.exe              0x76550000 True   True   True  \Windows\System32\shlwapi.dll
    2956 cmd.exe              0x74f70000 True   True   True  \Windows\System32\apphelp.dll
    2956 cmd.exe              0x73760000 True   True   True  \Windows\System32\wkscli.dll
    2956 cmd.exe              0x73780000 True   True   True  \Windows\System32\netapi32.dll
    2956 cmd.exe              0x76a30000 True   True   True  \Windows\System32\usp10.dll
    2956 cmd.exe              0x73750000 True   True   True  \Windows\System32\samcli.dll
    2956 cmd.exe              0x75370000 True   True   True  \Windows\System32\msctf.dll
    2956 cmd.exe              0x76750000 True   True   True  \Windows\System32\urlmon.dll
    2956 cmd.exe              0x76340000 True   True   True  \Windows\System32\sechost.dll
    2956 cmd.exe              0x76630000 True   True   True  \Windows\System32\ws2_32.dll
    2956 cmd.exe              0x75440000 True   True   True  \Windows\System32\msvcrt.dll
    2956 cmd.exe              0x4a460000 True   False  True  \Windows\System32\cmd.exe
    2956 cmd.exe              0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
    2956 cmd.exe              0x76460000 True   True   True  \Windows\System32\nsi.dll
    2956 cmd.exe              0x768a0000 True   True   True  \Windows\System32\gdi32.dll
    2956 cmd.exe              0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
    2956 cmd.exe              0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
    2956 cmd.exe              0x76ad0000 True   True   True  \Windows\System32\user32.dll
    2956 cmd.exe              0x750e0000 True   True   True  \Windows\System32\msasn1.dll
    2956 cmd.exe              0x77060000 True   True   True  \Windows\System32\lpk.dll
    2956 cmd.exe              0x74f30000 True   True   True  \Windows\System32\secur32.dll
    2956 cmd.exe              0x76140000 True   True   True  \Windows\System32\iertutil.dll
    2956 cmd.exe              0x74f50000 True   True   True  \Windows\System32\sspicli.dll
    2956 cmd.exe              0x73770000 True   True   True  \Windows\System32\netutils.dll
    2956 cmd.exe              0x76da0000 True   True   True  \Windows\System32\imm32.dll
    2956 cmd.exe              0x76dc0000 True   True   True  \Windows\System32\ole32.dll
    2956 cmd.exe              0x707f0000 True   True   True  \Windows\System32\winbrand.dll
    2956 cmd.exe              0x75200000 True   True   True  \Windows\System32\crypt32.dll
    2956 cmd.exe              0x754f0000 True   True   True  \Windows\System32\shell32.dll
    2956 cmd.exe              0x76470000 True   True   True  \Windows\System32\kernel32.dll
    2956 cmd.exe              0x76f20000 True   True   True  \Windows\System32\ntdll.dll
    2956 cmd.exe              0x76360000 True   True   True  \Windows\System32\wininet.dll
    2956 cmd.exe              0x768f0000 True   True   True  \Windows\System32\advapi32.dll
    1580 conhost.exe          0x001e0000 True   False  True  \Windows\System32\conhost.exe
    1580 conhost.exe          0x000b0000 False  False  False \Windows\System32\en-US\user32.dll.mui
    1580 conhost.exe          0x76550000 True   True   True  \Windows\System32\shlwapi.dll
